time,conc,BC637,Abs637,scat450,scat525,scat635,Angstrom,SSA637,total_conc_smps,total_volume,mean_diameter
2018-01-02 07:30:00, 3625.472, 0.612, 4.041, 15.765, 13.180, 10.293, 1.240, 0.604, NaN, NaN, NaN
2018-01-02 08:00:00, 3155.838, 0.712, 4.696, 15.533, 12.808, 9.850, 1.325, 0.577, NaN, NaN, NaN
2018-01-02 08:30:00, 4200.926, 0.061, 0.405, 15.017, 12.057, 9.481, 1.333, 0.608, NaN, NaN, NaN
2018-01-02 09:00:00, 4193.118, 0.142, 0.939, 21.651, 17.470, 13.797, 1.385, 0.734, NaN, NaN, NaN
2018-01-02 09:30:00, 3711.325, 0.264, 1.742, 23.532, 19.359, 16.218, 1.075, 0.710, NaN, NaN, NaN
2018-01-02 10:00:00, 3238.514, 0.251, 1.656, 19.254, 16.042, 13.388, 1.070, 0.795, NaN, NaN, NaN
2018-01-02 10:30:00, 2104.853, 0.220, 1.454, 15.359, 11.430, 8.272, 1.794, 0.560, NaN, NaN, NaN
2018-01-02 11:00:00, 2100.067, 0.174, 1.147, 13.750, 10.641, 7.235, 1.878, 0.785, NaN, NaN, NaN
2018-01-02 11:30:00, 3188.004, 0.073, 0.485, 12.640, 9.864, 6.117, 2.123, 0.661, NaN, NaN, NaN
2018-01-02 12:00:00, 4227.882, 0.481, 3.177, 11.897, 9.294, 5.619, 2.197, 0.595, NaN, NaN, NaN
2018-01-02 12:30:00, 3871.918, 0.297, 1.958, 11.530, 8.901, 5.036, 2.430, 0.762, NaN, NaN, NaN
2018-01-02 13:00:00, 3085.735, 0.385, 2.541, 11.229, 8.669, 4.920, 2.423, 0.537, NaN, NaN, NaN
2018-01-02 13:30:00, 2289.868, 0.232, 1.532, 11.968, 9.911, 5.840, 2.110, 0.796, NaN, NaN, NaN
2018-01-02 14:00:00, 2406.938, 0.809, 5.338, 12.413, 10.062, 6.027, 2.121, 0.540, NaN, NaN, NaN
2018-01-02 14:30:00, 1986.810, 0.579, 3.821, 10.748, 8.065, 4.147, 2.931, 0.525, NaN, NaN, NaN
2018-01-02 15:00:00, 2156.547, 0.446, 2.945, 8.504, 6.109, 2.429, 3.681, 0.426, NaN, NaN, NaN
2018-01-02 15:30:00, 2686.089, -0.139, -0.917, 5.084, 3.907, 1.610, 3.398, 0.382, NaN, NaN, NaN
2018-01-02 16:00:00, 9326.881, 0.805, 5.312, 4.828, 3.631, 1.157, 4.263, 0.226, NaN, NaN, NaN
2018-01-02 16:30:00, 9416.030, 0.560, 3.696, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-01-02 17:00:00, 7705.535, 0.398, 2.629, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-01-02 17:30:00, 8390.540, 0.333, 2.198, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-01-02 18:00:00, 14825.828, 0.279, 1.843, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-01-02 18:30:00, 11794.075, 0.132, 0.874, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-01-02 19:00:00, 8294.364, 0.515, 3.399, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-01-02 19:30:00, 6050.185, 0.494, 3.258, 6.466, 4.241, 0.748, 6.372, 0.242, NaN, NaN, NaN
2018-01-02 20:00:00, 6663.878, 0.976, 6.439, 8.157, 6.314, 3.774, 2.376, 0.376, NaN, NaN, NaN
2018-01-02 20:30:00, 4003.939, 0.899, 5.934, 10.688, 9.275, 7.390, 1.211, 0.606, NaN, NaN, NaN
2018-01-02 21:00:00, 833.679, 0.740, 4.883, 6.135, 6.507, 3.466, 1.741, 0.366, NaN, NaN, NaN
2018-01-02 21:30:00, 755.555, 0.109, 0.721, 5.448, 5.261, 2.853, 1.999, 0.227, NaN, NaN, NaN
2018-01-02 22:00:00, 262.612, -0.339, -2.234, 8.716, 9.159, 7.450, 0.452, 0.444, NaN, NaN, NaN
2018-01-02 22:30:00, 81.957, 0.298, 1.967, 7.103, 6.808, 4.030, 1.720, 0.335, NaN, NaN, NaN
2018-01-02 23:00:00, NaN, 0.212, 1.399, 7.108, 6.582, 4.097, 1.670, 0.527, NaN, NaN, NaN
2018-01-02 23:30:00, NaN, 0.411, 2.710, 6.986, 6.311, 3.496, 2.054, 0.344, NaN, NaN, NaN
2018-01-03 00:00:00, NaN, 0.806, 5.317, 6.510, 5.766, 3.374, 1.944, 0.314, NaN, NaN, NaN
2018-01-03 00:30:00, NaN, 0.318, 2.097, 7.354, 6.589, 4.611, 1.380, 0.385, NaN, NaN, NaN
2018-01-03 01:00:00, NaN, 0.130, 0.859, 7.696, 6.927, 4.606, 1.515, 0.344, NaN, NaN, NaN
2018-01-03 01:30:00, NaN, 0.407, 2.685, 7.638, 6.842, 4.324, 1.681, 0.406, NaN, NaN, NaN
2018-01-03 02:00:00, NaN, -0.078, -0.515, 7.289, 6.417, 4.191, 1.629, 0.427, NaN, NaN, NaN
2018-01-03 02:30:00, NaN, 0.023, 0.151, 9.258, 7.329, 5.389, 1.575, 0.396, NaN, NaN, NaN
2018-01-03 03:00:00, NaN, 0.556, 3.668, 11.262, 9.872, 7.015, 1.405, 0.638, NaN, NaN, NaN
2018-01-03 03:30:00, NaN, 0.727, 4.798, 14.769, 12.747, 9.776, 1.194, 0.628, NaN, NaN, NaN
2018-01-03 04:00:00, NaN, 0.513, 3.388, 17.786, 15.092, 12.996, 0.917, 0.466, NaN, NaN, NaN
2018-01-03 04:30:00, NaN, -0.276, -1.825, 15.339, 12.093, 10.817, 0.998, 0.470, NaN, NaN, NaN
2018-01-03 05:00:00, NaN, 0.623, 4.114, 23.673, 20.496, 19.030, 0.632, 0.647, NaN, NaN, NaN
2018-01-03 05:30:00, NaN, 0.585, 3.862, 23.131, 20.383, 20.149, 0.387, 0.785, NaN, NaN, NaN
2018-01-03 06:00:00, NaN, -0.045, -0.300, 18.266, 15.864, 13.482, 0.877, 0.622, NaN, NaN, NaN
2018-01-03 06:30:00, NaN, 0.885, 5.843, 12.504, 11.013, 10.453, 0.505, 0.441, NaN, NaN, NaN
2018-01-03 07:00:00, NaN, 1.739, 11.479, 10.342, 8.229, 7.170, 1.059, 0.377, NaN, NaN, NaN
2018-01-03 07:30:00, NaN, 0.278, 1.832, 10.325, 8.288, 6.190, 1.487, 0.343, NaN, NaN, NaN
2018-01-03 08:00:00, NaN, 0.236, 1.561, 10.540, 8.354, 5.611, 1.842, 0.484, NaN, NaN, NaN
2018-01-03 08:30:00, NaN, 1.468, 9.689, 9.881, 7.953, 4.987, 2.002, 0.246, NaN, NaN, NaN
2018-01-03 09:00:00, NaN, 0.786, 5.185, 9.702, 8.022, 4.678, 2.127, 0.293, NaN, NaN, NaN
2018-01-03 09:30:00, NaN, 0.309, 2.039, 11.916, 9.260, 5.315, 2.369, 0.428, NaN, NaN, NaN
2018-01-03 10:00:00, NaN, 1.149, 7.582, 10.323, 8.048, 4.208, 2.641, 0.302, NaN, NaN, NaN
2018-01-03 10:30:00, NaN, 0.606, 3.997, 10.553, 7.877, 4.098, 2.772, 0.215, NaN, NaN, NaN
2018-01-03 11:00:00, NaN, 0.478, 3.158, 12.320, 10.047, 6.201, 1.995, 0.345, NaN, NaN, NaN
2018-01-03 11:30:00, NaN, 0.484, 3.196, 10.407, 8.644, 5.184, 2.031, 0.360, NaN, NaN, NaN
2018-01-03 12:00:00, NaN, 0.759, 5.008, 16.513, 12.196, 7.869, 2.191, 0.503, NaN, NaN, NaN
2018-01-03 12:30:00, NaN, 1.848, 12.197, 17.106, 12.986, 8.847, 1.919, 0.412, NaN, NaN, NaN
2018-01-03 13:00:00, NaN, 0.697, 4.600, 14.636, 11.349, 7.736, 1.853, 0.357, NaN, NaN, NaN
2018-01-03 13:30:00, NaN, 0.946, 6.242, 11.230, 9.112, 5.543, 2.073, 0.446, NaN, NaN, NaN
2018-01-03 14:00:00, NaN, 0.861, 5.683, 12.396, 9.661, 6.062, 2.087, 0.489, NaN, NaN, NaN
2018-01-03 14:30:00, NaN, 1.489, 9.831, 13.510, 14.174, 5.879, 2.430, 0.476, NaN, NaN, NaN
2018-01-03 15:00:00, NaN, 0.770, 5.083, 15.015, 10.849, 5.982, 2.692, 0.478, NaN, NaN, NaN
2018-01-03 15:30:00, NaN, 1.145, 7.558, 13.953, 11.066, 8.353, 1.606, 0.559, NaN, NaN, NaN
2018-01-03 16:00:00, NaN, 1.151, 7.594, 11.234, 8.376, 4.882, 2.435, 0.419, NaN, NaN, NaN
2018-01-03 16:30:00, NaN, -0.021, -0.137, 13.511, 9.856, 5.124, 2.819, 0.929, NaN, NaN, NaN
2018-01-03 17:00:00, NaN, 0.245, 1.616, 13.720, 10.358, 6.891, 2.067, 0.795, NaN, NaN, NaN
2018-01-03 17:30:00, NaN, 0.067, 0.442, 7.424, 4.437, 2.780, 2.970, 0.807, NaN, NaN, NaN
2018-01-03 18:00:00, NaN, 0.253, 1.668, 7.929, 5.512, 2.489, 3.401, 0.662, NaN, NaN, NaN
2018-01-03 18:30:00, NaN, 0.261, 1.725, 8.990, 6.348, 2.979, 3.237, 0.535, NaN, NaN, NaN
2018-01-03 19:00:00, NaN, 0.202, 1.333, 8.199, 5.973, 1.786, 5.097, 0.552, NaN, NaN, NaN
2018-01-03 19:30:00, NaN, 0.247, 1.631, 7.148, 6.446, 3.352, 3.456, 0.602, NaN, NaN, NaN
2018-01-03 20:00:00, NaN, 0.270, 1.780, 6.647, 6.545, 4.611, 1.111, 0.647, NaN, NaN, NaN
2018-01-03 20:30:00, NaN, 0.222, 1.465, 6.783, 6.406, 4.243, 1.396, 0.641, NaN, NaN, NaN
2018-01-03 21:00:00, NaN, 0.169, 1.115, 5.737, 5.132, 3.152, 1.781, 0.618, NaN, NaN, NaN
2018-01-03 21:30:00, NaN, 0.146, 0.963, 5.234, 4.576, 2.350, 2.376, 0.546, NaN, NaN, NaN
2018-01-03 22:00:00, NaN, 0.115, 0.761, 5.235, 4.610, 2.198, 2.573, 0.630, NaN, NaN, NaN
2018-01-03 22:30:00, NaN, 0.513, 3.382, 7.736, 6.513, 3.925, 2.315, 0.513, NaN, NaN, NaN
2018-01-03 23:00:00, NaN, 0.172, 1.135, 5.520, 4.356, 1.361, 4.153, 0.321, NaN, NaN, NaN
2018-01-03 23:30:00, NaN, 0.366, 2.418, 5.805, 4.611, 1.715, 3.624, 0.390, NaN, NaN, NaN
2018-01-04 00:00:00, NaN, 0.434, 2.864, 8.751, 7.363, 3.422, 2.834, 0.537, 6386.557, 2.739, 23.080
2018-01-04 00:30:00, NaN, 0.434, 2.863, 12.940, 10.225, 6.861, 1.982, 0.733, 6449.379, 3.495, 23.142
2018-01-04 01:00:00, NaN, 0.513, 3.386, 16.268, 12.427, 9.850, 1.439, 0.762, 6343.650, 3.550, 23.698
2018-01-04 01:30:00, NaN, 0.481, 3.174, 19.850, 15.642, 11.988, 1.502, 0.801, 6249.078, 2.871, 23.478
2018-01-04 02:00:00, NaN, 0.477, 3.148, 36.088, 29.421, 26.602, 0.891, 0.880, 6188.117, 2.992, 23.768
2018-01-04 02:30:00, NaN, 0.356, 2.351, 41.929, 34.498, 32.507, 0.723, 0.918, 6169.671, 3.823, 23.643
2018-01-04 03:00:00, NaN, 0.469, 3.094, 48.159, 40.221, 38.519, 0.639, 0.912, 6066.133, 3.675, 24.188
2018-01-04 03:30:00, NaN, 0.323, 2.133, 50.932, 42.988, 40.934, 0.620, 0.942, 6123.684, 3.959, 23.465
2018-01-04 04:00:00, NaN, 0.469, 3.099, 53.869, 45.596, 43.576, 0.603, 0.902, 5835.768, 3.919, 23.593
2018-01-04 04:30:00, NaN, 0.644, 4.248, 54.110, 45.002, 44.595, 0.541, 0.871, 5945.879, 3.162, 23.143
2018-01-04 05:00:00, NaN, 0.276, 1.821, 49.449, 40.662, 41.268, 0.510, 0.931, 5513.928, 3.807, 22.503
2018-01-04 05:30:00, NaN, 0.429, 2.830, 40.602, 32.966, 32.144, 0.658, 0.871, 5248.877, 3.367, 22.002
2018-01-04 06:00:00, NaN, 0.304, 2.005, 39.760, 32.434, 31.198, 0.685, 0.866, 5012.213, 2.809, 21.172
2018-01-04 06:30:00, NaN, 0.269, 1.774, 33.853, 28.100, 27.651, 0.578, 0.751, 4972.063, 2.572, 20.918
2018-01-04 07:00:00, NaN, 0.341, 2.251, 32.788, 26.829, 25.163, 0.752, 0.811, 5053.076, 2.774, 20.688
2018-01-04 07:30:00, NaN, 0.168, 1.111, 25.725, 22.167, 21.721, 0.524, 0.835, 4881.015, 3.692, 20.143
2018-01-04 08:00:00, NaN, 0.021, 0.138, 20.682, 17.298, 14.675, 0.991, 0.860, 4816.954, 2.434, 18.768
2018-01-04 08:30:00, NaN, 0.243, 1.606, 17.452, 15.588, 13.632, 0.714, 0.741, 4669.896, 2.252, 19.055
2018-01-04 09:00:00, NaN, 0.248, 1.637, 16.077, 14.934, 13.524, 0.503, 0.806, 5055.000, 2.811, 19.568
2018-01-04 09:30:00, NaN, 0.268, 1.768, 15.791, 14.637, 13.675, 0.416, 0.751, 5345.508, 2.793, 19.772
2018-01-04 10:00:00, NaN, 0.216, 1.423, 15.893, 15.532, 13.425, 0.497, 0.803, 5545.579, 3.020, 20.198
2018-01-04 10:30:00, NaN, 0.454, 2.994, 16.604, 15.420, 16.149, 0.130, 0.811, 6440.931, 3.172, 23.540
2018-01-04 11:00:00, NaN, 0.097, 0.644, 15.124, 13.060, 10.130, 1.171, 0.898, 6047.551, 3.176, 21.770
2018-01-04 11:30:00, NaN, 0.223, 1.470, 15.596, 13.097, 10.063, 1.276, 0.810, 6115.603, 2.806, 21.657
2018-01-04 12:00:00, NaN, 0.059, 0.387, 16.497, 14.154, 10.072, 1.447, 0.810, 5998.166, 2.940, 22.055
2018-01-04 12:30:00, NaN, 0.076, 0.505, 17.885, 14.406, 10.292, 1.611, 0.858, 5715.283, 3.036, 22.362
2018-01-04 13:00:00, NaN, 0.004, 0.025, 17.979, 14.393, 10.485, 1.570, 0.931, 5746.984, 2.909, 22.340
2018-01-04 13:30:00, NaN, 0.120, 0.791, 17.673, 13.826, 9.244, 1.897, 0.906, 6021.914, 2.466, 22.190
2018-01-04 14:00:00, NaN, 0.096, 0.636, 17.250, 13.361, 8.600, 2.034, 0.787, 6375.054, 2.708, 21.985
2018-01-04 14:30:00, NaN, 0.008, 0.051, 15.911, 12.808, 7.397, 2.250, 0.825, 6882.803, 2.384, 22.378
2018-01-04 15:00:00, NaN, 0.090, 0.597, 15.650, 12.397, 7.606, 2.114, 0.882, 7172.065, 2.285, 22.462
2018-01-04 15:30:00, NaN, -0.018, -0.117, 15.448, 11.911, 7.825, 1.984, 0.926, 6292.813, 2.262, 23.550
2018-01-04 16:00:00, NaN, -0.047, -0.310, 15.201, 11.460, 7.477, 2.068, 0.924, 6530.484, 2.039, 24.583
2018-01-04 16:30:00, NaN, -0.029, -0.194, 14.881, 11.392, 7.145, 2.143, 0.941, 6629.776, 2.817, 27.650
2018-01-04 17:00:00, NaN, 0.141, 0.928, 15.038, 11.332, 7.050, 2.212, 0.822, 7953.759, 3.133, 26.943
2018-01-04 17:30:00, NaN, 0.280, 1.849, 16.061, 11.984, 7.327, 2.288, 0.770, 10125.060, 2.713, 34.068
2018-01-04 18:00:00, NaN, 0.174, 1.152, 19.679, 14.823, 11.095, 1.677, 0.912, 10863.722, 2.881, 36.912
2018-01-04 18:30:00, NaN, 0.258, 1.705, 19.926, 15.219, 11.229, 1.664, 0.873, 12423.262, 3.767, 41.840
2018-01-04 19:00:00, NaN, 0.160, 1.053, 20.638, 16.277, 12.473, 1.460, 0.869, 11078.442, 3.271, 38.618
2018-01-04 19:30:00, NaN, 0.406, 2.681, 20.300, 15.831, 12.156, 1.485, 0.829, 15258.141, 130.604, 47.580
2018-01-04 20:00:00, NaN, 0.346, 2.282, 17.553, 13.847, 11.789, 1.144, 0.809, NaN, NaN, NaN
2018-01-04 20:30:00, NaN, 0.278, 1.837, 17.555, 13.716, 10.988, 1.353, 0.769, NaN, NaN, NaN
2018-01-04 21:00:00, NaN, 0.568, 3.751, 17.324, 13.511, 10.540, 1.438, 0.740, NaN, NaN, NaN
2018-01-04 21:30:00, NaN, 0.647, 4.268, 17.305, 13.454, 10.224, 1.526, 0.668, NaN, NaN, NaN
2018-01-04 22:00:00, NaN, 0.662, 4.368, 24.582, 18.837, 15.461, 1.359, 0.791, NaN, NaN, NaN
2018-01-04 22:30:00, NaN, 0.378, 2.493, 32.165, 24.548, 20.524, 1.291, 0.827, NaN, NaN, NaN
2018-01-04 23:00:00, NaN, 0.830, 5.475, 27.054, 21.740, 19.194, 0.980, 0.689, NaN, NaN, NaN
2018-01-04 23:30:00, NaN, 0.346, 2.286, 24.542, 19.596, 17.347, 1.015, 0.712, NaN, NaN, NaN
2018-01-05 00:00:00, NaN, 0.325, 2.147, 18.580, 15.496, 12.987, 1.043, 0.668, NaN, NaN, NaN
2018-01-05 00:30:00, NaN, 0.532, 3.512, 18.341, 15.915, 13.607, 0.866, 0.581, NaN, NaN, NaN
2018-01-05 01:00:00, NaN, 0.019, 0.125, 19.151, 16.651, 14.528, 0.799, 0.799, NaN, NaN, NaN
2018-01-05 01:30:00, NaN, 0.885, 5.839, 19.654, 16.938, 15.246, 0.731, 0.646, NaN, NaN, NaN
2018-01-05 02:00:00, NaN, 0.137, 0.905, 19.961, 17.164, 15.570, 0.714, 0.797, NaN, NaN, NaN
2018-01-05 02:30:00, NaN, 0.362, 2.390, 20.002, 17.183, 15.565, 0.720, 0.760, NaN, NaN, NaN
2018-01-05 03:00:00, NaN, 0.165, 1.088, 20.057, 17.156, 15.636, 0.714, 0.761, NaN, NaN, NaN
2018-01-05 03:30:00, NaN, 0.401, 2.644, 19.946, 17.055, 15.470, 0.729, 0.639, NaN, NaN, NaN
2018-01-05 04:00:00, NaN, 0.674, 4.445, 21.528, 18.294, 15.742, 0.902, 0.634, NaN, NaN, NaN
2018-01-05 04:30:00, NaN, 0.738, 4.872, 21.262, 18.382, 16.959, 0.648, 0.690, NaN, NaN, NaN
2018-01-05 05:00:00, NaN, 0.398, 2.627, 20.747, 17.831, 16.425, 0.669, 0.601, NaN, NaN, NaN
2018-01-05 05:30:00, NaN, 0.299, 1.977, 20.484, 17.591, 16.159, 0.679, 0.743, NaN, NaN, NaN
2018-01-05 06:00:00, NaN, 0.006, 0.036, 20.044, 17.511, 15.971, 0.653, 0.808, NaN, NaN, NaN
2018-01-05 06:30:00, NaN, 0.296, 1.957, 20.091, 17.166, 15.924, 0.664, 0.616, NaN, NaN, NaN
2018-01-05 07:00:00, NaN, 0.391, 2.583, 20.115, 16.905, 15.086, 0.827, 0.525, NaN, NaN, NaN
2018-01-05 07:30:00, NaN, 0.473, 3.120, 20.172, 16.935, 14.732, 0.905, 0.617, NaN, NaN, NaN
2018-01-05 08:00:00, NaN, 0.379, 2.504, 20.214, 16.974, 14.584, 0.942, 0.748, NaN, NaN, NaN
2018-01-05 08:30:00, NaN, 0.144, 0.949, 20.032, 16.805, 14.403, 0.952, 0.749, NaN, NaN, NaN
2018-01-05 09:00:00, NaN, 0.573, 3.778, 23.749, 19.493, 16.845, 1.005, 0.692, NaN, NaN, NaN
2018-01-05 09:30:00, NaN, 0.928, 6.123, 23.351, 19.475, 17.587, 0.812, 0.536, NaN, NaN, NaN
2018-01-05 10:00:00, NaN, 0.969, 6.393, 22.934, 18.783, 15.812, 1.078, 0.583, NaN, NaN, NaN
2018-01-05 10:30:00, NaN, 1.058, 6.983, 22.270, 18.045, 15.076, 1.125, 0.707, NaN, NaN, NaN
2018-01-05 11:00:00, NaN, 0.601, 3.965, 19.202, 15.793, 14.225, 0.864, 0.729, NaN, NaN, NaN
2018-01-05 11:30:00, NaN, 0.991, 6.538, 17.851, 14.421, 10.958, 1.420, 0.579, NaN, NaN, NaN
2018-01-05 12:00:00, NaN, 1.049, 6.921, 15.757, 12.892, 9.947, 1.328, 0.609, NaN, NaN, NaN
2018-01-05 12:30:00, NaN, 1.099, 7.256, 12.238, 9.560, 5.784, 2.177, 0.469, NaN, NaN, NaN
2018-01-05 13:00:00, NaN, 1.254, 8.277, 18.825, 14.533, 8.682, 2.308, 0.529, NaN, NaN, NaN
2018-01-05 13:30:00, NaN, 2.181, 14.397, 20.800, 16.226, 12.136, 1.563, 0.471, NaN, NaN, NaN
2018-01-05 14:00:00, NaN, 1.649, 10.884, 32.072, 23.655, 19.192, 1.504, 0.610, NaN, NaN, NaN
2018-01-05 14:30:00, NaN, 2.252, 14.863, 37.618, 27.477, 22.277, 1.500, 0.616, NaN, NaN, NaN
2018-01-05 15:00:00, NaN, 1.313, 8.666, 50.022, 36.804, 29.382, 1.593, 0.773, NaN, NaN, NaN
2018-01-05 15:30:00, NaN, 2.285, 15.084, 95.005, 69.379, 60.478, 1.281, 0.795, NaN, NaN, NaN
2018-01-05 16:00:00, NaN, 2.553, 16.850, 101.180, 73.754, 63.817, 1.316, 0.783, NaN, NaN, NaN
2018-01-05 16:30:00, NaN, 2.270, 14.984, 106.687, 78.079, 67.894, 1.289, 0.813, NaN, NaN, NaN
2018-01-05 17:00:00, NaN, 2.240, 14.786, 87.462, 64.529, 55.675, 1.308, 0.806, NaN, NaN, NaN
2018-01-05 17:30:00, NaN, 2.382, 15.723, 45.670, 33.705, 27.660, 1.441, 0.645, NaN, NaN, NaN
2018-01-05 18:00:00, NaN, 1.735, 11.452, 52.649, 38.624, 31.890, 1.444, 0.762, NaN, NaN, NaN
2018-01-05 18:30:00, NaN, 2.454, 16.195, 68.678, 51.076, 44.669, 1.234, 0.741, NaN, NaN, NaN
2018-01-05 19:00:00, NaN, 2.102, 13.873, 50.526, 38.100, 33.567, 1.179, 0.709, NaN, NaN, NaN
2018-01-05 19:30:00, NaN, 2.341, 15.448, 38.420, 29.854, 24.803, 1.258, 0.614, NaN, NaN, NaN
2018-01-05 20:00:00, NaN, 1.701, 11.227, 30.750, 23.278, 21.698, 0.979, 0.688, NaN, NaN, NaN
2018-01-05 20:30:00, NaN, 2.682, 17.704, 26.653, 18.675, 17.213, 1.239, 0.422, NaN, NaN, NaN
2018-01-05 21:00:00, NaN, 0.810, 5.346, 26.001, 18.731, 16.129, 1.363, 0.749, NaN, NaN, NaN
2018-01-05 21:30:00, NaN, 0.860, 5.677, 26.988, 20.332, 16.055, 1.494, 0.737, NaN, NaN, NaN
2018-01-05 22:00:00, NaN, 1.932, 12.752, 75.686, 58.401, 53.851, 1.270, 0.758, NaN, NaN, NaN
2018-01-05 22:30:00, NaN, 2.520, 16.631, 112.204, 85.983, 80.993, 0.921, 0.824, NaN, NaN, NaN
2018-01-05 23:00:00, NaN, 2.806, 18.522, 136.261, 105.098, 100.226, 0.866, 0.839, NaN, NaN, NaN
2018-01-05 23:30:00, NaN, 1.882, 12.423, 119.673, 92.166, 87.213, 0.897, 0.872, NaN, NaN, NaN
2018-01-06 00:00:00, NaN, 1.311, 8.653, 102.367, 79.244, 74.534, 0.896, 0.876, NaN, NaN, NaN
2018-01-06 00:30:00, NaN, 1.868, 12.330, 121.289, 94.145, 89.052, 0.873, 0.875, NaN, NaN, NaN
2018-01-06 01:00:00, NaN, 2.302, 15.193, 156.030, 121.060, 115.740, 0.845, 0.881, NaN, NaN, NaN
2018-01-06 01:30:00, NaN, 2.333, 15.399, 159.539, 126.526, 126.171, 0.655, 0.889, NaN, NaN, NaN
2018-01-06 02:00:00, NaN, 1.351, 8.920, 147.300, 116.006, 112.735, 0.752, 0.927, NaN, NaN, NaN
2018-01-06 02:30:00, NaN, 1.138, 7.512, 133.846, 105.796, 103.084, 0.737, 0.931, NaN, NaN, NaN
2018-01-06 03:00:00, NaN, 1.304, 8.606, 103.855, 79.114, 78.544, 0.783, 0.899, NaN, NaN, NaN
2018-01-06 03:30:00, NaN, 0.929, 6.133, 91.489, 72.397, 70.259, 0.741, 0.917, NaN, NaN, NaN
2018-01-06 04:00:00, NaN, 0.679, 4.485, 71.485, 56.785, 53.991, 0.794, 0.826, NaN, NaN, NaN
2018-01-06 04:30:00, NaN, 0.566, 3.735, 66.346, 52.795, 50.187, 0.790, 0.810, NaN, NaN, NaN
2018-01-06 05:00:00, NaN, 0.407, 2.685, 74.531, 57.172, 54.104, 0.905, 0.877, NaN, NaN, NaN
2018-01-06 05:30:00, NaN, 0.708, 4.671, 66.907, 51.553, 47.315, 0.991, 0.774, NaN, NaN, NaN
2018-01-06 06:00:00, NaN, 0.732, 4.834, 55.658, 43.407, 40.188, 0.922, 0.840, NaN, NaN, NaN
2018-01-06 06:30:00, NaN, 1.537, 10.145, 47.944, 38.916, 34.696, 0.940, 0.693, NaN, NaN, NaN
2018-01-06 07:00:00, NaN, 1.288, 8.500, 44.292, 35.628, 30.820, 1.039, 0.783, NaN, NaN, NaN
2018-01-06 07:30:00, NaN, 2.396, 15.811, 27.175, 21.366, 16.414, 1.477, 0.531, NaN, NaN, NaN
2018-01-06 08:00:00, NaN, 0.268, 1.767, 23.787, 18.517, 14.006, 1.535, 0.895, NaN, NaN, NaN
2018-01-06 08:30:00, NaN, 0.270, 1.781, 22.986, 17.830, 13.708, 1.497, 0.784, NaN, NaN, NaN
2018-01-06 09:00:00, NaN, 0.268, 1.770, 21.887, 17.128, 13.193, 1.466, 0.741, NaN, NaN, NaN
2018-01-06 09:30:00, NaN, 0.594, 3.919, 21.272, 16.822, 13.213, 1.378, 0.778, NaN, NaN, NaN
2018-01-06 10:00:00, NaN, 0.320, 2.112, 14.000, 11.618, 9.535, 1.187, 0.784, NaN, NaN, NaN
2018-01-06 10:30:00, NaN, 0.128, 0.846, 11.019, 9.189, 6.067, 1.748, 0.789, NaN, NaN, NaN
2018-01-06 11:00:00, NaN, 0.209, 1.377, 9.437, 8.391, 5.290, 1.712, 0.714, NaN, NaN, NaN
2018-01-06 11:30:00, NaN, 0.115, 0.758, 9.267, 7.857, 4.660, 2.025, 0.797, NaN, NaN, NaN
2018-01-06 12:00:00, NaN, 0.459, 3.028, 24.123, 18.612, 14.717, 1.736, 0.810, NaN, NaN, NaN
2018-01-06 12:30:00, NaN, 0.322, 2.123, 45.087, 32.289, 24.784, 1.733, 0.906, NaN, NaN, NaN
2018-01-06 13:00:00, NaN, 0.283, 1.870, 38.826, 28.261, 22.563, 1.559, 0.903, NaN, NaN, NaN
2018-01-06 13:30:00, NaN, 0.097, 0.638, 29.659, 21.120, 14.685, 2.036, 0.938, NaN, NaN, NaN
2018-01-06 14:00:00, NaN, 0.048, 0.318, 15.973, 11.396, 6.789, 3.001, 0.759, NaN, NaN, NaN
2018-01-06 14:30:00, NaN, 0.120, 0.790, 7.837, 5.731, 2.300, 3.611, 0.674, NaN, NaN, NaN
2018-01-06 15:00:00, NaN, 0.139, 0.920, 10.369, 7.191, 3.215, 3.529, 0.670, NaN, NaN, NaN
2018-01-06 15:30:00, NaN, 0.202, 1.333, 12.012, 8.681, 4.388, 2.951, 0.736, NaN, NaN, NaN
2018-01-06 16:00:00, NaN, 0.099, 0.656, 10.467, 7.537, 3.574, 3.154, 0.807, NaN, NaN, NaN
2018-01-06 16:30:00, NaN, 0.008, 0.051, 9.764, 6.985, 3.077, 3.390, 0.859, NaN, NaN, NaN
2018-01-06 17:00:00, NaN, 0.054, 0.360, 8.798, 6.257, 2.528, 3.666, 0.806, NaN, NaN, NaN
2018-01-06 17:30:00, NaN, -0.067, -0.442, 8.540, 6.027, 2.376, 3.761, 0.748, NaN, NaN, NaN
2018-01-06 18:00:00, NaN, 0.046, 0.305, 8.538, 6.016, 2.366, 3.772, 0.728, NaN, NaN, NaN
