building,well,depth_level,time,ch4,ch4_peak,co2,o2,h2s,co,bal,well pressure,field_notes,voc,lel,comments
Bloco Inicial (conjunto didático),PMG-10,B,2018-12-10,0.0,0.0,0.021,0.187,2.0,0.0,0.792,-3.43,A,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-84,A,2018-12-10,0.0,0.0,0.006999999999999999,0.213,3.0,0.0,0.78,-0.04,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-84,B,2018-12-10,0.0,0.0,0.006,0.212,2.0,0.0,0.782,-0.3,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-85,A,2018-12-10,0.0,0.0,0.034,0.179,2.0,0.0,0.787,0.01,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-85,B,2018-12-10,0.0,0.0,0.039,0.178,2.0,0.0,0.7829999999999999,-0.08,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-86,A,2018-12-10,0.0,0.0,0.016,0.203,2.0,0.0,0.7809999999999999,-0.01,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-86,B,2018-12-10,0.0,0.0,0.019,0.19,2.0,0.0,0.7909999999999999,-0.02,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-87,A,2018-12-10,0.0,0.0,0.038,0.137,2.0,0.0,0.825,-0.04,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-87,B,2018-12-10,0.0,0.0,0.05,0.144,2.0,0.0,0.8059999999999999,-0.02,,0.0,0.0,
Enfermaria,PMG-70,A,2018-12-10,0.0,0.0,0.014,0.15,2.0,0.0,0.836,-0.04,,0.0,0.0,
Enfermaria,PMG-70,B,2018-12-10,0.0,0.0,0.012,0.15,1.0,0.0,0.838,-0.54,,0.0,0.0,
Enfermaria,PMG-71,A,2018-12-10,0.0,0.0,0.006999999999999999,0.201,2.0,0.0,0.792,-0.02,,0.0,0.0,
Enfermaria,PMG-71,B,2018-12-10,0.0,0.0,0.009000000000000001,0.189,2.0,0.0,0.802,-0.21,,0.0,0.0,
Enfermaria,PMG-72,A,2018-12-10,0.0,0.0,0.01,0.156,1.0,0.0,0.8340000000000001,-0.05,,0.0,0.0,
Enfermaria,PMG-72,B,2018-12-10,0.0,0.0,0.011,0.158,1.0,0.0,0.831,-0.04,,0.0,0.0,
Enfermaria,PMG-73,A,2018-12-10,0.0,0.0,0.003,0.207,1.0,0.0,0.79,-0.06,,0.0,0.0,
Enfermaria,PMG-73,B,2018-12-10,0.0,0.0,0.004,0.199,1.0,0.0,0.797,-0.16,,0.0,0.0,
Enfermaria,PMG-74,A,2018-12-10,0.0,0.0,0.006,0.201,2.0,0.0,0.7929999999999999,-0.05,,0.0,0.0,
Enfermaria,PMG-74,B,2018-12-10,0.158,0.158,0.011,0.07200000000000001,1.0,0.0,0.759,-0.04,,0.0,1.0,
Enfermaria,PMG-75,A,2018-12-10,0.0,0.0,0.005,0.205,1.0,0.0,0.79,-0.03,,0.0,0.0,
Enfermaria,PMG-75,B,2018-12-10,0.002,0.002,0.026,0.028,1.0,0.0,0.9440000000000001,-0.02,,0.0,0.04,
Enfermaria,PMG-76,A,2018-12-10,0.0,0.0,0.006999999999999999,0.202,1.0,0.0,0.7909999999999999,-0.04,,0.0,0.0,
Enfermaria,PMG-76,B,2018-12-10,0.0,0.0,0.006999999999999999,0.202,1.0,0.0,0.7909999999999999,-0.07,,0.0,0.0,
CAT,PMG-82,A,2018-12-10,0.0,0.0,0.025,0.191,0.0,0.0,0.784,-0.07,,0.0,0.0,
CAT,PMG-82,B,2018-12-10,0.0,0.0,0.102,0.128,0.0,0.0,0.77,-0.06,,0.0,0.0,
CAT,PMG-83,A,2018-12-10,0.0,0.0,0.065,0.158,0.0,0.0,0.777,-0.05,,0.0,0.0,
CAT,PMG-83,B,2018-12-10,0.0,0.0,0.115,0.081,0.0,0.0,0.804,-0.04,,0.0,0.0,
CAT,PMG-94,A,2018-12-10,0.0,0.0,0.006,0.212,2.0,0.0,0.782,-0.08,,0.0,0.0,
CAT,PMG-94,B,2018-12-10,0.0,0.0,0.113,0.096,2.0,0.0,0.79,-0.02,,0.0,0.0,
CAT,PMG-95,A,2018-12-10,0.0,0.0,0.033,0.181,0.0,0.0,0.7859999999999999,-0.1,,0.0,0.0,
CAT,PMG-95,B,2018-12-10,0.0,0.0,0.05599999999999999,0.178,0.0,0.0,0.7659999999999999,-0.04,,0.0,0.0,
CAT,PMG-96,A,2018-12-10,0.0,0.0,0.019,0.197,0.0,0.0,0.784,-0.08,,0.0,0.0,
CAT,PMG-96,B,2018-12-10,0.0,0.0,0.09,0.107,0.0,0.0,0.8029999999999999,-0.07,,0.0,0.0,
CAT,PMG-97,A,2018-12-10,0.0,0.0,0.012,0.206,0.0,0.0,0.782,-0.17,,0.0,0.0,
CAT,PMG-97,B,2018-12-10,0.0,0.0,0.058,0.136,0.0,0.0,0.8059999999999999,-0.03,,0.0,0.0,
CAT,PMG-98,A,2018-12-10,0.0,0.0,0.018,0.197,0.0,0.0,0.785,-0.03,,0.0,0.0,
CAT,PMG-98,B,2018-12-10,0.0,0.0,0.019,0.193,0.0,0.0,0.7879999999999999,-0.03,,0.0,0.0,
Incubadora,PMG-88,A,2018-12-10,0.0,0.0,0.053,0.141,2.0,0.0,0.8059999999999999,-0.04,,0.0,0.0,
Incubadora,PMG-88,B,2018-12-10,0.0,0.0,0.018,0.186,2.0,0.0,0.7959999999999999,-0.04,,0.0,0.0,
Incubadora,PMG-89,A,2018-12-10,0.0,0.0,0.014,0.208,2.0,0.0,0.778,-0.06,,0.0,0.0,
Incubadora,PMG-89,B,2018-12-10,0.0,0.0,0.01,0.21,2.0,0.0,0.78,0.01,,0.0,0.0,
Incubadora,PMG-90,A,2018-12-10,0.0,0.0,0.009000000000000001,0.208,2.0,0.0,0.7829999999999999,-0.04,,0.0,0.0,
Incubadora,PMG-90,B,2018-12-10,0.0,0.0,0.006999999999999999,0.212,2.0,0.0,0.7809999999999999,-0.09,,0.0,0.0,
Incubadora,PMG-91,A,2018-12-10,0.0,0.0,0.006999999999999999,0.21,2.0,0.0,0.7829999999999999,-0.03,,0.0,0.0,
Incubadora,PMG-91,B,2018-12-10,0.0,0.0,0.022,0.196,2.0,0.0,0.782,-0.06,,0.0,0.0,
Incubadora,PMG-92,A,2018-12-10,0.0,0.0,0.02,0.194,2.0,0.0,0.7859999999999999,-0.07,,0.0,0.0,
Incubadora,PMG-92,B,2018-12-10,0.0,0.0,0.016,0.195,2.0,0.0,0.789,-0.05,,0.0,0.0,
Incubadora,PMG-93,A,2018-12-10,0.0,0.0,0.015,0.202,2.0,0.0,0.7829999999999999,-0.02,,0.0,0.0,
Incubadora,PMG-93,B,2018-12-10,0.0,0.0,0.013,0.201,2.0,0.0,0.7859999999999999,-0.08,,0.0,0.0,
Ginásio Poliesportivo,PMG-102,,2018-12-10,0.0,0.0,0.003,0.21,1.0,0.0,0.787,-0.06,,0.0,0.0,
Ginásio Poliesportivo,PMG-103,,2018-12-10,0.0,0.0,0.005,0.206,1.0,0.0,0.789,-0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-104,,2018-12-10,0.0,0.0,0.006,0.204,2.0,0.0,0.79,-0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-105,,2018-12-10,0.0,0.0,0.006,0.204,2.0,0.0,0.79,-0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-106,,2018-12-10,0.0,0.0,0.006999999999999999,0.202,1.0,0.0,0.7909999999999999,-0.14,,0.0,0.0,
Ginásio Poliesportivo,PMG-107,,2018-12-10,0.0,0.0,0.009000000000000001,0.197,2.0,0.0,0.794,-0.06,,0.0,0.0,
Ginásio Poliesportivo,PMG-108,,2018-12-10,0.0,0.0,0.012,0.195,2.0,0.0,0.7929999999999999,-0.09,,0.0,0.0,
Ginásio Poliesportivo,PMG-109,A,2018-12-10,0.0,0.0,0.013,0.201,2.0,0.0,0.7859999999999999,-0.06,,0.0,0.0,
Ginásio Poliesportivo,PMG-109,B,2018-12-10,0.0,0.0,0.006,0.204,2.0,0.0,0.79,-0.01,,0.0,0.0,
Ginásio Poliesportivo,PMG-110,A,2018-12-10,0.0,0.0,0.012,0.2,2.0,0.0,0.7879999999999999,-0.07,,0.0,0.0,
Ginásio Poliesportivo,PMG-110,B,2018-12-10,0.0,0.0,0.003,0.208,1.0,0.0,0.789,-0.09,,0.0,0.0,
Ginásio Poliesportivo,PMG-111,A,2018-12-10,0.0,0.0,0.046,0.158,2.0,0.0,0.7959999999999999,-0.05,,0.0,0.0,
Ginásio Poliesportivo,PMG-111,B,2018-12-10,0.0,0.0,0.003,0.21,2.0,0.0,0.787,-0.04,,0.0,0.0,
Ginásio Poliesportivo,PMG-112,,2018-12-10,0.0,0.0,0.003,0.21,1.0,0.0,0.787,-0.01,,0.0,0.0,
Guarda Universitário,PMG-116,A,2018-12-10,0.0,0.0,0.004,0.216,1.0,1.0,0.78,-0.12,,0.0,0.0,
Guarda Universitário,PMG-116,B,2018-12-10,0.0,0.0,0.004,0.209,1.0,1.0,0.787,-0.17,,0.0,0.0,
Guarda Universitário,PMG-117,A,2018-12-10,0.0,0.0,0.002,0.212,2.0,0.0,0.7859999999999999,-0.18,,0.0,0.0,
Guarda Universitário,PMG-117,B,2018-12-10,0.0,0.0,0.011,0.204,1.0,0.0,0.785,-0.18,,0.0,0.0,
Guarda Universitário,PMG-118,A,2018-12-10,0.0,0.0,0.005,0.205,2.0,0.0,0.79,-0.09,,0.0,0.0,
Guarda Universitário,PMG-118,B,2018-12-10,0.0,0.0,0.004,0.211,2.0,0.0,0.785,-0.05,,0.0,0.0,
Portaria P3,PMG-119,A,2018-12-10,0.0,0.0,0.005,0.203,2.0,1.0,0.792,-0.06,,0.0,0.0,
Portaria P3,PMG-119,B,2018-12-10,0.0,0.0,0.003,0.208,2.0,0.0,0.789,-0.02,,0.0,0.0,
Portaria P3,PMG-119,C,2018-12-10,0.0,0.0,0.003,0.209,2.0,0.0,0.7879999999999999,-0.01,,0.0,0.0,
Portaria P3,PMG-120,A,2018-12-10,0.0,0.0,0.006999999999999999,0.209,2.0,0.0,0.784,-0.01,,0.0,0.0,
Portaria P3,PMG-120,B,2018-12-10,0.0,0.0,0.004,0.209,1.0,0.0,0.787,-0.08,,0.0,0.0,
Portaria P3,PMG-120,C,2018-12-10,0.0,0.0,0.004,0.209,1.0,0.0,0.787,-0.17,,0.0,0.0,
Transportes,PMG-121,A,2018-12-10,0.0,0.0,0.004,0.209,2.0,0.0,0.787,0.0,,0.0,0.0,
Transportes,PMG-121,B,2018-12-10,0.0,0.0,0.003,0.21,1.0,0.0,0.787,-0.05,,0.0,0.0,
Transportes,PMG-122,A,2018-12-10,0.0,0.0,0.002,0.21,1.0,0.0,0.7879999999999999,-0.04,,0.0,0.0,
Transportes,PMG-122,B,2018-12-10,0.0,0.0,0.002,0.21,1.0,0.0,0.7879999999999999,-7.48,A,0.0,0.0,
Transportes,PMG-123,A,2018-12-10,0.0,0.0,0.004,0.202,2.0,0.0,0.794,-0.04,,0.0,0.0,
Transportes,PMG-123,B,2018-12-10,0.0,0.0,0.004,0.204,2.0,0.0,0.792,-14.71,A,0.0,0.0,
Transportes,PMG-124,A,2018-12-10,0.0,0.0,0.004,0.201,2.0,0.0,0.795,-0.06,,0.0,0.0,
Transportes,PMG-124,B,2018-12-10,0.0,0.0,0.004,0.202,2.0,0.0,0.794,-8.63,A,0.0,0.0,
Edifício I-1    Parte 1,PMG-16,A,2018-12-17,0.0,0.0,0.049,0.154,2.0,0.0,0.797,-0.05,,0.0,0.0,
Edifício I-1    Parte 1,PMG-16,B,2018-12-17,0.0,0.0,0.07200000000000001,0.138,1.0,0.0,0.79,-0.03,,0.0,0.0,
Edifício I-1    Parte 1,PMG-17,A,2018-12-17,0.0,0.0,0.016,0.19,1.0,0.0,0.794,-0.07,,0.0,0.0,
Edifício I-1    Parte 1,PMG-17,B,2018-12-17,0.0,0.0,0.027,0.176,2.0,0.0,0.797,-0.11,,0.0,0.0,
Edifício I-1    Parte 1,PMG-18,A,2018-12-17,0.0,0.0,0.068,0.148,2.0,1.0,0.784,-0.05,,0.0,0.0,
Edifício I-1    Parte 1,PMG-18,B,2018-12-17,0.0,0.0,0.024,0.201,2.0,0.0,0.775,-0.08,,0.0,0.0,
Edifício I-1    Parte 1,PMG-20,A,2018-12-17,0.0,0.0,0.017,0.193,2.0,1.0,0.79,-0.05,,0.0,0.0,
Edifício I-1    Parte 1,PMG-20,B,2018-12-17,0.0,0.0,0.011,0.202,1.0,0.0,0.787,-0.18,,0.0,0.0,
Edifício I-1    Parte 1,PMG-22,A,2018-12-17,0.0,0.0,0.013,0.189,2.0,0.0,0.7979999999999999,-0.05,,0.0,0.0,
Edifício I-1    Parte 1,PMG-22,B,2018-12-17,0.0,0.0,0.032,0.19,1.0,0.0,0.778,-0.09,,0.0,0.0,
Edifício I-1    Parte 1,PMG-23,A,2018-12-17,0.0,0.0,0.021,0.177,2.0,1.0,0.802,-0.11,,0.0,0.0,
Edifício I-1    Parte 1,PMG-23,B,2018-12-17,0.0,0.0,0.02,0.194,2.0,0.0,0.7859999999999999,-0.07,,0.0,0.0,
Edifício I-1    Parte 1,PMG-113,A,2018-12-17,0.0,0.0,0.011,0.189,1.0,0.0,0.8,-0.04,,0.0,0.0,
Edifício I-1    Parte 1,PMG-113,B,2018-12-17,0.0,0.0,0.015,0.197,1.0,0.0,0.7879999999999999,-0.09,,0.0,0.0,
Edifício I-1    Parte 1,PMG-114,A,2018-12-17,0.0,0.0,0.019,0.191,2.0,0.0,0.79,-0.05,,0.0,0.0,
Edifício I-1    Parte 1,PMG-114,B,2018-12-17,0.021,0.021,0.01,0.196,1.0,0.0,0.773,-0.09,A,0.0,1.0,
Edifício I-1    Parte 1,PMG-115,A,2018-12-17,0.0,0.0,0.02,0.191,2.0,0.0,0.789,-0.52,,0.0,0.0,
Edifício I-1    Parte 1,PMG-115,B,2018-12-17,0.0,0.0,0.018,0.193,1.0,0.0,0.789,-0.55,A,0.0,0.0,
Edifício I-1    Parte 2,PMG-11,A,2018-12-17,0.0,0.0,0.014,0.211,2.0,2.0,0.775,-0.12,,0.0,0.0,
Edifício I-1    Parte 2,PMG-11,B,2018-12-17,0.018,0.018,0.125,0.086,1.0,2.0,0.7709999999999999,-0.24,,0.0,0.33,
Edifício I-1    Parte 2,PMG-12,A,2018-12-17,0.0,0.0,0.004,0.21,1.0,0.0,0.7859999999999999,-0.04,,0.0,0.0,
Edifício I-1    Parte 2,PMG-12,B,2018-12-17,0.0,0.0,0.003,0.212,2.0,0.0,0.785,-0.1,,0.0,0.0,
Edifício I-1    Parte 2,PMG-13,A,2018-12-17,0.0,0.0,0.023,0.173,2.0,1.0,0.804,-0.08,,0.0,0.0,
Edifício I-1    Parte 2,PMG-13,B,2018-12-17,0.0,0.0,0.03700000000000001,0.167,1.0,1.0,0.7959999999999999,-0.1,,0.0,0.0,
Edifício I-1    Parte 2,PMG-14,A,2018-12-17,0.0,0.0,0.033,0.169,2.0,1.0,0.7979999999999999,-0.06,,0.0,0.0,
Edifício I-1    Parte 2,PMG-14,B,2018-12-17,0.0,0.0,0.052,0.149,1.0,1.0,0.799,-0.05,,0.0,0.0,
Edifício I-1    Parte 2,PMG-15,A,2018-12-17,0.0,0.0,0.016,0.173,2.0,1.0,0.8109999999999999,-0.1,,0.0,0.0,
Edifício I-1    Parte 2,PMG-15,B,2018-12-17,0.0,0.0,0.009000000000000001,0.209,1.0,1.0,0.782,-0.12,,0.0,0.0,
Edifício I-1    Parte 2,PMG-19,A,2018-12-17,0.0,0.0,0.019,0.2,2.0,2.0,0.7809999999999999,-0.07,,0.0,0.0,
Edifício I-1    Parte 2,PMG-19,B,2018-12-17,0.0,0.0,0.014,0.201,2.0,2.0,0.785,-0.18,,0.0,0.0,
Edifício I-1    Parte 2,PMG-21,A,2018-12-17,0.0,0.0,0.018,0.2,1.0,1.0,0.782,-0.07,,0.0,0.0,
Edifício I-1    Parte 2,PMG-21,B,2018-12-17,0.0,0.0,0.017,0.191,1.0,1.0,0.792,-0.06,,0.0,0.0,
Edifício I-1    Parte 2,PMG-24,A,2018-12-17,0.0,0.0,0.016,0.197,2.0,1.0,0.787,-0.26,,0.0,0.0,
Edifício I-1    Parte 2,PMG-24,B,2018-12-17,0.0,0.0,0.019,0.191,2.0,1.0,0.79,-0.11,,0.0,0.0,
I-3 Auditórios,PMG-25,A,2018-12-17,0.0,0.0,0.013,0.198,1.0,0.0,0.789,-0.28,,0.0,0.0,
I-3 Auditórios,PMG-25,B,2018-12-17,0.0,0.0,0.008,0.207,1.0,0.0,0.785,-0.15,,0.0,0.0,
I-3 Auditórios,PMG-26,A,2018-12-17,0.0,0.0,0.005,0.211,1.0,0.0,0.784,-0.05,,0.0,0.0,
I-3 Auditórios,PMG-26,B,2018-12-17,0.0,0.0,0.01,0.198,1.0,0.0,0.792,-0.09,,0.0,0.0,
I-3 Auditórios,PMG-27,A,2018-12-17,0.0,0.0,0.015,0.195,1.0,0.0,0.79,-0.05,,0.0,0.0,
I-3 Auditórios,PMG-27,B,2018-12-17,0.0,0.0,0.019,0.188,1.0,0.0,0.7929999999999999,-0.07,,0.0,0.0,
I-3 Auditórios,PMG-28,A,2018-12-17,0.0,0.0,0.018,0.19,1.0,0.0,0.792,-0.05,,0.0,0.0,
I-3 Auditórios,PMG-28,B,2018-12-17,0.0,0.0,0.015,0.197,1.0,0.0,0.7879999999999999,-0.05,,0.0,0.0,
I-3 Auditórios,PMG-29,A,2018-12-17,0.0,0.0,0.021,0.185,1.0,0.0,0.794,-0.11,,0.0,0.0,
I-3 Auditórios,PMG-29,B,2018-12-17,0.0,0.0,0.019,0.189,2.0,0.0,0.792,-0.55,,0.0,0.0,
I-3 Auditórios,PMG-44,A,2018-12-17,0.0,0.0,0.003,0.211,1.0,0.0,0.7859999999999999,-0.06,,0.0,0.0,
I-3 Auditórios,PMG-44,B,2018-12-17,0.0,0.0,0.009000000000000001,0.195,1.0,0.0,0.7959999999999999,-0.04,,0.0,0.0,
I-3 Auditórios,PMG-45,A,2018-12-17,0.0,0.0,0.015,0.188,2.0,0.0,0.797,-0.09,,0.0,0.0,
I-3 Auditórios,PMG-45,B,2018-12-17,0.0,0.0,0.02,0.184,1.0,0.0,0.7959999999999999,-0.07,,0.0,0.0,
I-3 Biblioteca,PMG-30,A,2018-12-17,0.0,0.0,0.011,0.21,2.0,0.0,0.779,-0.08,,0.0,0.0,
I-3 Biblioteca,PMG-30,B,2018-12-17,0.0,0.0,0.013,0.199,1.0,0.0,0.7879999999999999,-0.08,,0.0,0.0,
I-3 Biblioteca,PMG-31,A,2018-12-17,0.0,0.0,0.016,0.2,1.0,0.0,0.784,-0.11,,0.0,0.0,
I-3 Biblioteca,PMG-31,B,2018-12-17,0.0,0.0,0.011,0.203,1.0,0.0,0.7859999999999999,-6.99,,0.0,0.0,
I-3 Biblioteca,PMG-32,A,2018-12-17,0.0,0.0,0.024,0.177,2.0,0.0,0.799,-0.04,,0.0,0.0,
I-3 Biblioteca,PMG-32,B,2018-12-17,0.0,0.0,0.025,0.185,1.0,0.0,0.79,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-33,A,2018-12-17,0.0,0.0,0.013,0.192,2.0,0.0,0.795,-0.04,,0.0,0.0,
I-3 Biblioteca,PMG-33,B,2018-12-17,0.0,0.0,0.086,0.127,1.0,0.0,0.787,-0.04,,0.0,0.0,
I-3 Biblioteca,PMG-34,A,2018-12-17,0.0,0.0,0.015,0.195,2.0,0.0,0.79,-0.02,,0.0,0.0,
I-3 Biblioteca,PMG-34,B,2018-12-17,0.0,0.0,0.038,0.177,0.0,0.0,0.785,-0.06,,0.0,0.0,
I-3 Biblioteca,PMG-35,A,2018-12-17,0.0,0.0,0.024,0.161,2.0,0.0,0.815,-0.05,,0.0,0.0,
I-3 Biblioteca,PMG-35,B,2018-12-17,0.0,0.0,0.034,0.17,1.0,0.0,0.7959999999999999,-0.01,,0.0,0.0,
I-3 Biblioteca,PMG-36,A,2018-12-17,0.0,0.0,0.023,0.188,1.0,0.0,0.789,-0.04,,0.0,0.0,
I-3 Biblioteca,PMG-36,B,2018-12-17,0.0,0.0,0.09300000000000001,0.127,1.0,0.0,0.78,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-37,A,2018-12-17,0.0,0.0,0.006999999999999999,0.207,1.0,0.0,0.7859999999999999,-0.04,,0.0,0.0,
I-3 Biblioteca,PMG-37,B,2018-12-17,0.0,0.0,0.022,0.196,2.0,0.0,0.782,0.03,,0.0,0.0,
I-3 Biblioteca,PMG-38,A,2018-12-17,0.0,0.0,0.026,0.181,2.0,0.0,0.7929999999999999,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-38,B,2018-12-17,0.0,0.0,0.017,0.197,1.0,0.0,0.7859999999999999,-0.07,,0.0,0.0,
I-3 Biblioteca,PMG-39,A,2018-12-17,0.0,0.0,0.014,0.201,2.0,0.0,0.785,-0.08,,0.0,0.0,
I-3 Biblioteca,PMG-39,B,2018-12-17,0.0,0.0,0.127,0.058,1.0,0.0,0.815,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-40,A,2018-12-17,0.0,0.0,0.013,0.201,2.0,0.0,0.7859999999999999,-0.06,,0.0,0.0,
I-3 Biblioteca,PMG-40,B,2018-12-17,0.0,0.0,0.008,0.209,1.0,0.0,0.7829999999999999,-0.14,,0.0,0.0,
I-3 Biblioteca,PMG-41,A,2018-12-17,0.0,0.0,0.033,0.183,1.0,0.0,0.784,-0.06,,0.0,0.0,
I-3 Biblioteca,PMG-41,B,2018-12-17,0.0,0.0,0.009000000000000001,0.211,1.0,0.0,0.78,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-42,A,2018-12-17,0.0,0.0,0.01,0.203,1.0,0.0,0.787,-0.01,,0.0,0.0,
I-3 Biblioteca,PMG-42,B,2018-12-17,0.0,0.0,0.052,0.15,1.0,0.0,0.7979999999999999,-0.18,,0.0,0.0,
I-3 Biblioteca,PMG-43,A,2018-12-17,0.0,0.0,0.026,0.163,2.0,0.0,0.8109999999999999,-0.13,,0.0,0.0,
I-3 Biblioteca,PMG-43,B,2018-12-17,0.0,0.0,0.022,0.192,1.0,0.0,0.7859999999999999,-0.03,,0.0,0.0,
Edifício I-4 ,PMG-63,A,2018-12-17,0.0,0.0,0.005,0.211,2.0,0.0,0.784,-0.07,,0.0,0.0,
Edifício I-4 ,PMG-63,B,2018-12-17,0.0,0.0,0.005,0.208,2.0,0.0,0.787,-0.11,,0.0,0.0,
Edifício I-4 ,PMG-64,A,2018-12-17,0.0,0.0,0.005,0.208,2.0,0.0,0.787,-0.05,,0.0,0.0,
Edifício I-4 ,PMG-64,B,2018-12-17,0.0,0.0,0.003,0.21,2.0,0.0,0.787,-2.31,A,0.0,0.0,
Edifício I-4 ,PMG-65,A,2018-12-17,0.0,0.0,0.004,0.208,2.0,0.0,0.7879999999999999,-0.09,,0.0,0.0,
Edifício I-4 ,PMG-65,B,2018-12-17,0.0,0.0,0.003,0.208,2.0,0.0,0.789,-0.11,,0.0,0.0,
Edifício I-4 ,PMG-66,A,2018-12-17,0.0,0.0,0.003,0.209,2.0,0.0,0.7879999999999999,-0.04,,0.0,0.0,
Edifício I-4 ,PMG-66,B,2018-12-17,0.012,0.018,0.004,0.203,2.0,0.0,0.7809999999999999,-0.07,A,0.0,0.0,
Edifício I-4 ,PMG-67,A,2018-12-17,0.0,0.0,0.002,0.207,3.0,0.0,0.7909999999999999,-0.03,,0.0,0.0,
Edifício I-4 ,PMG-67,B,2018-12-17,0.0,0.0,0.004,0.203,2.0,0.0,0.7929999999999999,-0.03,,0.0,0.0,
Edifício I-4 ,PMG-68,A,2018-12-17,0.0,0.0,0.003,0.209,2.0,0.0,0.7879999999999999,-0.07,,0.0,0.0,
Edifício I-4 ,PMG-68,B,2018-12-17,0.0,0.0,0.002,0.21,2.0,0.0,0.7879999999999999,-0.01,,0.0,0.0,
Edifício I-4 ,PMG-69,A,2018-12-17,0.0,0.0,0.002,0.21,2.0,0.0,0.7879999999999999,-0.05,,0.0,0.0,
Edifício I-4 ,PMG-69,B,2018-12-17,0.0,0.0,0.005,0.204,2.0,0.0,0.7909999999999999,-0.36,,0.0,0.0,
Edifício I-4 ,PMG-77,A,2018-12-17,0.0,0.0,0.003,0.202,3.0,0.0,0.795,-0.01,,0.0,0.0,
Edifício I-4 ,PMG-77,B,2018-12-17,0.0,0.0,0.002,0.208,3.0,0.0,0.79,-0.03,,0.0,0.0,
Edifício I-4 ,PMG-78,A,2018-12-17,0.0,0.0,0.002,0.209,2.0,0.0,0.789,-0.05,,0.0,0.0,
Edifício I-4 ,PMG-78,B,2018-12-17,0.0,0.0,0.002,0.209,2.0,0.0,0.789,-0.02,A,0.0,0.0,
Edifício I-4 ,PMG-79,A,2018-12-17,0.0,0.0,0.002,0.211,2.0,0.0,0.787,-0.03,,0.0,0.0,
Edifício I-4 ,PMG-79,B,2018-12-17,0.0,0.0,0.002,0.211,2.0,0.0,0.787,-0.02,,0.0,0.0,
Edifício I-4 ,PMG-80,A,2018-12-17,0.0,0.0,0.002,0.211,2.0,0.0,0.787,-0.08,,0.0,0.0,
Edifício I-4 ,PMG-80,B,2018-12-17,0.0,0.0,0.002,0.21,2.0,0.0,0.7879999999999999,-0.22,,0.0,0.0,
Edifício I-4 ,PMG-81,A,2018-12-17,0.0,0.0,0.003,0.208,2.0,0.0,0.789,-0.01,,0.0,0.0,
Edifício I-4 ,PMG-81,B,2018-12-17,0.0,0.0,0.002,0.209,2.0,0.0,0.789,-0.03,A,0.0,0.0,
Conjunto Laboratorial,PMG-46,A,2018-12-17,0.0,0.0,0.008,0.204,2.0,0.0,0.7879999999999999,-0.05,,0.0,0.0,
Conjunto Laboratorial,PMG-46,B,2018-12-17,0.0,0.0,0.127,0.071,1.0,0.0,0.802,-0.1,,0.0,0.0,
Conjunto Laboratorial,PMG-47,A,2018-12-17,0.0,0.0,0.032,0.126,2.0,0.0,0.8420000000000001,-0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-47,B,2018-12-17,0.0,0.0,0.024,0.189,1.0,1.0,0.787,0.04,,0.0,0.0,
Conjunto Laboratorial,PMG-48,A,2018-12-17,0.0,0.0,0.009000000000000001,0.208,2.0,0.0,0.7829999999999999,-0.05,,0.0,0.0,
Conjunto Laboratorial,PMG-48,B,2018-12-17,0.0,0.002,0.006,0.211,1.0,1.0,0.7829999999999999,-0.27,,0.0,0.0,
Conjunto Laboratorial,PMG-49,A,2018-12-17,0.0,0.0,0.025,0.167,1.0,0.0,0.8079999999999999,-0.06,,0.0,0.0,
Conjunto Laboratorial,PMG-49,B,2018-12-17,0.003,0.003,0.077,0.101,1.0,1.0,0.8190000000000001,-0.18,,0.0,0.0,
Conjunto Laboratorial,PMG-50,A,2018-12-17,0.0,0.0,0.005,0.209,2.0,1.0,0.7859999999999999,-0.04,,0.0,0.0,
Conjunto Laboratorial,PMG-50,B,2018-12-17,0.0,0.0,0.071,0.143,2.0,0.0,0.7859999999999999,-0.06,,0.0,0.0,
Conjunto Laboratorial,PMG-51,A,2018-12-17,0.0,0.0,0.017,0.198,2.0,0.0,0.785,-0.05,,0.0,0.0,
Conjunto Laboratorial,PMG-51,B,2018-12-17,0.0,0.0,0.006,0.211,0.0,0.0,0.7829999999999999,-0.1,,0.0,0.0,
Conjunto Laboratorial,PMG-52,A,2018-12-17,0.0,0.0,0.004,0.211,1.0,0.0,0.785,-0.04,,0.0,0.0,
Conjunto Laboratorial,PMG-52,B,2018-12-17,0.0,0.0,0.006,0.208,1.0,0.0,0.7859999999999999,0.0,,0.0,0.0,
